,user,item,rating
32231,512,904,5
32232,512,907,5
32233,512,936,3
32234,512,937,5
32235,512,940,4
32236,512,957,3
32237,512,992,4
32238,512,999,4
32239,512,1006,5
32240,512,1027,3
32241,512,1034,2
32242,512,1049,3
32243,512,1076,5
32244,512,1097,5
32245,512,1100,5
32246,512,1119,3
32247,512,1127,3
32248,512,1134,1
32249,512,1139,4
32250,512,1167,5
32251,512,1191,4
32252,512,1198,5
32253,512,1200,3
32254,512,1227,4
32255,512,1252,5
32256,512,1267,2
32257,512,1284,2
32258,512,1311,4
32259,512,1316,5
32260,512,1319,4
32261,512,1327,3
32262,512,1350,4
32263,512,1357,3
32264,512,1361,3
32265,512,1373,4
32266,512,1410,4
32267,512,1429,5
32268,512,1468,3
32269,512,1472,4
32270,512,1479,1
32271,512,1485,4
32272,512,1488,2
32273,512,1508,2
32274,512,1510,2
32275,512,1514,4
32276,512,1523,5
32277,512,1531,4
32278,512,1533,2
32279,512,1554,2
32280,512,1584,5
32281,512,1590,3
32282,512,1607,2
32283,512,1614,5
32284,512,1618,4
32285,512,1626,3
32286,512,1632,3
32287,512,1634,3
32288,512,1654,4
32289,513,4,3
32290,513,12,5
32291,513,23,2
32292,513,37,5
32293,513,90,4
32294,513,120,3
32295,513,135,4
32296,513,146,4
32297,513,163,2
32298,513,164,4
32299,513,181,5
32300,513,185,4
32301,513,196,5
32302,513,202,4
32303,513,217,4
32304,513,249,5
32305,513,258,3
32306,513,269,4
32307,513,280,4
32308,513,295,4
32309,513,310,4
32310,513,330,4
32311,513,349,5
32312,513,357,5
32313,513,366,2
32314,513,367,5
32315,513,423,5
32316,513,446,4
32317,513,464,3
32318,513,478,5
32319,513,516,4
32320,513,526,4
32321,513,546,2
32322,513,562,4
32323,513,571,4
32324,513,574,5
32325,513,580,3
32326,513,586,5
32327,513,587,4
32328,513,613,1
32329,513,622,4
32330,513,640,4
32331,513,642,5
32332,513,651,4
32333,513,657,4
32334,513,730,5
32335,513,734,4
32336,513,744,1
32337,513,749,4
32338,513,774,4
32339,513,799,4
32340,513,809,4
32341,513,831,5
32342,513,837,4
32343,513,898,2
32344,513,902,4
32345,513,916,4
32346,513,924,4
32347,513,930,3
32348,513,955,4
32349,513,965,3
32350,513,971,3
32351,513,980,1
32352,513,983,4
32353,513,987,5
32354,513,1015,4
32355,513,1029,4
32356,513,1064,3
32357,513,1069,3
32358,513,1076,2
32359,513,1106,4
32360,513,1108,4
32361,513,1136,4
32362,513,1162,4
32363,513,1167,4
32364,513,1181,4
32365,513,1186,4
32366,513,1197,4
32367,513,1227,5
32368,513,1248,4
32369,513,1259,1
32370,513,1275,3
32371,513,1278,4
32372,513,1358,3
32373,513,1362,4
32374,513,1375,1
32375,513,1386,4
32376,513,1387,5
32377,513,1402,5
32378,513,1424,5
32379,513,1428,1
32380,513,1432,4
32381,513,1448,4
32382,513,1464,2
32383,513,1467,3
32384,513,1504,4
32385,513,1510,4
32386,513,1521,4
32387,513,1535,4
32388,513,1573,2
32389,513,1625,4
32390,513,1653,5
32391,513,1654,2
32392,514,11,5
32393,514,95,5
32394,514,167,5
32395,514,181,5
32396,514,185,5
32397,514,249,3
32398,514,349,5
32399,514,367,5
32400,514,371,5
32401,514,423,5
32402,514,464,5
32403,514,498,5
32404,514,515,4
32405,514,516,4
32406,514,574,5
32407,514,606,5
32408,514,627,3
32409,514,651,2
32410,514,677,5
32411,514,688,2
32412,514,707,3
32413,514,718,5
32414,514,726,3
32415,514,737,5
32416,514,828,5
32417,514,859,5
32418,514,875,4
32419,514,881,2
32420,514,910,4
32421,514,930,5
32422,514,956,5
32423,514,971,4
32424,514,983,4
32425,514,1025,4
32426,514,1054,5
32427,514,1061,4
32428,514,1085,4
32429,514,1113,5
32430,514,1297,5
32431,514,1341,5
32432,514,1362,4
32433,514,1389,4
32434,514,1411,5
32435,514,1432,5
32436,514,1448,5
32437,514,1468,5
32438,514,1532,4
32439,514,1541,5
32440,514,1566,5
32441,514,1572,4
32442,514,1595,4
32443,515,2,3
32444,515,9,4
32445,515,16,4
32446,515,46,5
32447,515,65,4
32448,515,80,4
32449,515,91,4
32450,515,92,4
32451,515,93,3
32452,515,125,4
32453,515,126,5
32454,515,129,4
32455,515,140,4
32456,515,172,5
32457,515,185,4
32458,515,196,5
32459,515,197,3
32460,515,202,5
32461,515,211,5
32462,515,213,2
32463,515,225,4
32464,515,231,2
32465,515,235,4
32466,515,237,3
32467,515,239,4
32468,515,242,3
32469,515,246,5
32470,515,253,4
32471,515,260,1
32472,515,261,4
32473,515,267,3
32474,515,280,4
32475,515,286,5
32476,515,298,4
32477,515,303,5
32478,515,307,3
32479,515,314,4
32480,515,315,4
32481,515,326,4
32482,515,328,5
32483,515,352,4
32484,515,360,4
32485,515,361,3
32486,515,362,3
32487,515,369,3
32488,515,372,4
32489,515,374,4
32490,515,382,5
32491,515,385,3
32492,515,390,4
32493,515,392,3
32494,515,401,4
32495,515,402,4
32496,515,416,2
32497,515,448,4
32498,515,460,5
32499,515,464,4
32500,515,471,5
32501,515,498,3
32502,515,511,3
32503,515,522,3
32504,515,523,2
32505,515,538,3
32506,515,543,4
32507,515,555,3
32508,515,573,5
32509,515,577,4
32510,515,592,3
32511,515,595,4
32512,515,608,3
32513,515,613,3
32514,515,636,3
32515,515,640,5
32516,515,656,4
32517,515,660,5
32518,515,661,4
32519,515,676,5
32520,515,689,2
32521,515,694,3
32522,515,697,4
32523,515,707,5
32524,515,717,5
32525,515,720,3
32526,515,727,5
32527,515,728,4
32528,515,730,4
32529,515,737,3
32530,515,740,4
32531,515,746,4
32532,515,749,4
32533,515,751,4
32534,515,774,4
32535,515,781,4
32536,515,782,4
32537,515,799,5
32538,515,822,4
32539,515,825,4
32540,515,828,4
32541,515,830,4
32542,515,856,4
32543,515,859,3
32544,515,860,4
32545,515,878,5
32546,515,902,3
32547,515,916,5
32548,515,918,3
32549,515,919,4
32550,515,931,2
32551,515,937,5
32552,515,940,4
32553,515,958,1
32554,515,978,5
32555,515,996,4
32556,515,1006,3
32557,515,1010,4
32558,515,1025,2
32559,515,1030,5
32560,515,1064,4
32561,515,1067,2
32562,515,1074,3
32563,515,1078,5
32564,515,1090,3
32565,515,1100,4
32566,515,1141,3
32567,515,1145,5
32568,515,1159,3
32569,515,1167,3
32570,515,1183,3
32571,515,1186,4
32572,515,1190,3
32573,515,1195,4
32574,515,1200,3
32575,515,1211,4
32576,515,1220,3
32577,515,1227,4
32578,515,1245,5
32579,515,1248,3
32580,515,1252,4
32581,515,1301,3
32582,515,1324,5
32583,515,1330,2
32584,515,1336,4
32585,515,1359,4
32586,515,1361,4
32587,515,1362,3
32588,515,1379,3
32589,515,1381,4
32590,515,1387,2
32591,515,1396,4
32592,515,1402,4
32593,515,1429,3
32594,515,1445,3
32595,515,1450,3
32596,515,1474,4
32597,515,1494,1
32598,515,1498,5
32599,515,1523,4
32600,515,1526,4
32601,515,1553,4
32602,515,1568,5
32603,515,1573,2
32604,515,1576,3
32605,515,1582,4
32606,515,1584,3
32607,515,1614,4
32608,515,1626,4
32609,515,1632,4
32610,515,1637,3
32611,515,1638,2
32612,515,1643,4
32613,515,1655,3
32614,515,1663,4
32615,515,1666,5
32616,515,1680,4
32617,516,129,5
32618,516,193,3
32619,516,203,5
32620,516,220,3
32621,516,241,4
32622,516,274,3
32623,516,319,4
32624,516,384,4
32625,516,415,5
32626,516,579,5
32627,516,647,4
32628,516,688,5
32629,516,714,5
32630,516,731,3
32631,516,733,5
32632,516,797,5
32633,516,921,4
32634,516,924,5
32635,516,980,5
32636,516,1071,4
32637,516,1086,4
32638,516,1123,5
32639,516,1249,4
32640,516,1501,5
32641,516,1516,4
32642,516,1541,5
32643,516,1547,4
32644,516,1651,4
32645,517,18,4
32646,517,93,2
32647,517,126,4
32648,517,150,4
32649,517,151,5
32650,517,185,5
32651,517,235,3
32652,517,265,5
32653,517,267,5
32654,517,311,2
32655,517,385,5
32656,517,390,2
32657,517,413,1
32658,517,481,3
32659,517,545,3
32660,517,595,3
32661,517,707,5
32662,517,774,5
32663,517,883,4
32664,517,948,1
32665,517,975,4
32666,517,978,4
32667,517,1010,3
32668,517,1041,5
32669,517,1064,5
32670,517,1108,5
32671,517,1269,3
32672,517,1313,4
32673,517,1336,5
32674,517,1387,4
32675,517,1396,3
32676,517,1402,4
32677,517,1450,5
32678,517,1534,4
32679,517,1544,3
32680,517,1547,3
32681,518,9,1
32682,518,41,5
32683,518,160,2
32684,518,167,4
32685,518,291,4
32686,518,483,3
32687,518,485,5
32688,518,498,4
32689,518,527,1
32690,518,627,3
32691,518,654,1
32692,518,677,1
32693,518,688,2
32694,518,717,4
32695,518,965,4
32696,518,1036,2
32697,518,1051,1
32698,518,1056,4
32699,518,1124,1
32700,518,1252,3
32701,518,1327,2
32702,518,1389,5
32703,518,1654,3
32704,519,18,4
32705,519,23,4
32706,519,65,3
32707,519,80,3
32708,519,93,3
32709,519,110,3
32710,519,114,3
32711,519,124,3
32712,519,125,3
32713,519,126,5
32714,519,129,3
32715,519,146,4
32716,519,156,3
32717,519,163,4
32718,519,164,3
32719,519,172,3
32720,519,181,4
32721,519,187,4
32722,519,235,4
32723,519,237,4
32724,519,241,4
32725,519,253,4
32726,519,259,4
32727,519,260,3
32728,519,267,4
32729,519,282,3
32730,519,298,3
32731,519,314,4
32732,519,317,2
32733,519,326,2
32734,519,328,4
32735,519,343,3
32736,519,346,4
32737,519,361,4
32738,519,384,4
32739,519,390,3
32740,519,411,4
32741,519,422,3
32742,519,464,4
32743,519,466,3
32744,519,471,4
32745,519,489,2
32746,519,522,4
32747,519,525,2
32748,519,563,3
32749,519,570,4
32750,519,571,3
32751,519,573,3
32752,519,577,4
32753,519,582,2
32754,519,586,5
32755,519,597,3
32756,519,613,4
32757,519,622,3
32758,519,657,4
32759,519,660,4
32760,519,676,3
32761,519,683,4
32762,519,685,4
32763,519,688,4
32764,519,697,5
32765,519,706,3
32766,519,710,4
32767,519,717,3
32768,519,718,4
32769,519,719,3
32770,519,727,4
32771,519,731,5
32772,519,768,2
32773,519,774,3
32774,519,778,3
32775,519,781,4
32776,519,797,4
32777,519,816,1
32778,519,822,3
32779,519,831,4
32780,519,834,4
32781,519,859,3
32782,519,878,5
32783,519,883,2
32784,519,902,4
32785,519,912,4
32786,519,918,3
32787,519,929,3
32788,519,931,4
32789,519,937,4
32790,519,965,4
32791,519,970,4
32792,519,985,2
32793,519,992,4
32794,519,1006,4
32795,519,1007,4
32796,519,1027,3
32797,519,1054,5
32798,519,1064,5
32799,519,1076,4
32800,519,1090,2
32801,519,1120,4
32802,519,1141,3
32803,519,1145,4
32804,519,1159,4
32805,519,1197,4
32806,519,1198,4
32807,519,1204,2
32808,519,1220,2
32809,519,1227,5
32810,519,1242,1
32811,519,1248,3
32812,519,1256,2
32813,519,1263,3
32814,519,1269,4
32815,519,1271,3
32816,519,1272,3
32817,519,1313,3
32818,519,1319,1
32819,519,1323,4
32820,519,1348,3
32821,519,1353,2
32822,519,1361,3
32823,519,1362,5
32824,519,1366,3
32825,519,1379,4
32826,519,1388,3
32827,519,1420,3
32828,519,1434,3
32829,519,1450,3
32830,519,1474,4
32831,519,1485,3
32832,519,1499,4
32833,519,1506,3
32834,519,1508,3
32835,519,1509,3
32836,519,1510,4
32837,519,1513,4
32838,519,1514,4
32839,519,1541,4
32840,519,1544,4
32841,519,1549,2
32842,519,1558,3
32843,519,1573,4
32844,519,1582,3
32845,519,1614,4
32846,519,1615,3
32847,519,1620,4
32848,519,1633,4
32849,519,1639,4
32850,519,1643,3
32851,519,1649,3
32852,519,1653,4
32853,519,1662,4
32854,520,2,5
32855,520,14,4
32856,520,16,4
32857,520,17,4
32858,520,37,5
32859,520,42,5
32860,520,43,4
32861,520,50,2
32862,520,69,4
32863,520,72,3
32864,520,93,3
32865,520,97,4
32866,520,120,3
32867,520,135,4
32868,520,143,2
32869,520,144,3
32870,520,146,4
32871,520,147,5
32872,520,153,2
32873,520,155,4
32874,520,156,4
32875,520,172,5
32876,520,174,4
32877,520,177,3
32878,520,185,4
32879,520,187,5
32880,520,199,3
32881,520,211,4
32882,520,220,1
32883,520,228,3
32884,520,237,4
32885,520,239,4
32886,520,241,2
32887,520,242,4
32888,520,247,4
32889,520,254,5
32890,520,260,4
32891,520,264,4
32892,520,267,4
32893,520,276,3
32894,520,277,4
32895,520,282,5
32896,520,285,4
32897,520,288,1
32898,520,292,4
32899,520,296,4
32900,520,314,4
32901,520,316,4
32902,520,319,5
32903,520,320,3
32904,520,341,4
32905,520,347,3
32906,520,361,4
32907,520,362,3
32908,520,369,4
32909,520,370,2
32910,520,382,4
32911,520,384,4
32912,520,392,4
32913,520,400,2
32914,520,410,3
32915,520,411,2
32916,520,415,3
32917,520,425,4
32918,520,445,4
32919,520,471,4
32920,520,482,4
32921,520,484,1
32922,520,493,4
32923,520,496,4
32924,520,504,1
32925,520,522,2
32926,520,523,5
32927,520,529,4
32928,520,537,1
32929,520,543,3
32930,520,546,3
32931,520,550,4
32932,520,571,4
32933,520,573,4
32934,520,574,5
32935,520,580,5
32936,520,606,4
32937,520,608,4
32938,520,616,4
32939,520,635,4
32940,520,652,4
32941,520,656,4
32942,520,680,3
32943,520,685,4
32944,520,691,3
32945,520,697,5
32946,520,698,2
32947,520,707,3
32948,520,719,2
32949,520,725,3
32950,520,731,5
32951,520,736,2
32952,520,740,4
32953,520,744,5
32954,520,747,4
32955,520,748,4
32956,520,755,5
32957,520,773,1
32958,520,778,3
32959,520,781,4
32960,520,794,4
32961,520,796,2
32962,520,799,5
32963,520,800,4
32964,520,801,4
32965,520,821,4
32966,520,838,2
32967,520,849,5
32968,520,856,4
32969,520,870,3
32970,520,878,5
32971,520,881,5
32972,520,883,4
32973,520,892,3
32974,520,914,3
32975,520,923,4
32976,520,934,4
32977,520,937,5
32978,520,940,4
32979,520,948,3
32980,520,959,5
32981,520,965,5
32982,520,966,4
32983,520,981,3
32984,520,983,4
32985,520,987,5
32986,520,991,4
32987,520,994,4
32988,520,998,3
32989,520,1001,2
32990,520,1005,2
32991,520,1006,4
32992,520,1010,4
32993,520,1027,2
32994,520,1041,4
32995,520,1052,3
32996,520,1062,3
32997,520,1064,5
32998,520,1066,5
32999,520,1070,4
33000,520,1071,3
33001,520,1092,4
33002,520,1095,4
33003,520,1097,4
33004,520,1103,4
33005,520,1106,5
33006,520,1111,4
33007,520,1118,4
33008,520,1120,5
33009,520,1123,5
33010,520,1141,5
33011,520,1148,3
33012,520,1149,4
33013,520,1153,3
33014,520,1158,4
33015,520,1160,1
33016,520,1161,3
33017,520,1187,4
33018,520,1190,4
33019,520,1197,5
33020,520,1217,3
33021,520,1220,4
33022,520,1248,5
33023,520,1253,3
33024,520,1263,5
33025,520,1267,5
33026,520,1269,4
33027,520,1272,5
33028,520,1284,3
33029,520,1291,3
33030,520,1297,3
33031,520,1348,4
33032,520,1366,4
33033,520,1381,4
33034,520,1388,4
33035,520,1392,4
33036,520,1394,1
33037,520,1402,5
33038,520,1406,4
33039,520,1420,2
33040,520,1455,3
33041,520,1460,4
33042,520,1472,4
33043,520,1479,1
33044,520,1535,4
33045,520,1547,5
33046,520,1561,2
33047,520,1567,3
33048,520,1585,3
33049,520,1587,4
33050,520,1594,5
33051,520,1596,5
33052,520,1607,4
33053,520,1615,2
33054,520,1619,3
33055,520,1629,4
33056,520,1632,3
33057,520,1638,5
33058,520,1652,3
33059,520,1672,4
33060,520,1673,4
33061,520,1674,4
33062,520,1680,5
33063,521,90,5
33064,521,172,4
33065,521,196,5
33066,521,289,5
33067,521,363,3
33068,521,407,4
33069,521,423,5
33070,521,649,5
33071,521,670,1
33072,521,819,5
33073,521,900,1
33074,521,959,4
33075,521,1037,4
33076,521,1122,5
33077,521,1181,5
33078,521,1252,3
33079,521,1327,3
33080,521,1544,3
33081,521,1651,5
33082,522,11,1
33083,522,50,2
33084,522,64,3
33085,522,129,4
33086,522,135,3
33087,522,147,4
33088,522,228,3
33089,522,231,3
33090,522,235,2
33091,522,241,4
33092,522,449,4
33093,522,489,4
33094,522,527,2
33095,522,542,4
33096,522,571,4
33097,522,573,2
33098,522,627,4
33099,522,688,5
33100,522,701,1
33101,522,736,4
33102,522,871,4
33103,522,895,4
33104,522,901,4
33105,522,1036,5
33106,522,1069,3
33107,522,1253,2
33108,522,1259,4
33109,522,1307,3
33110,522,1321,3
33111,522,1358,1
33112,522,1447,3
33113,522,1456,3
33114,522,1464,5
33115,522,1475,3
33116,522,1483,3
33117,522,1516,3
33118,522,1547,3
33119,522,1565,2
33120,522,1584,4
33121,522,1585,4
33122,522,1636,4
33123,522,1651,3
33124,522,1666,3
33125,523,14,4
33126,523,193,4
33127,523,363,4
33128,523,983,5
33129,523,1146,4
33130,523,1227,5
33131,523,1239,4
33132,523,1323,4
33133,523,1362,4
33134,523,1364,3
33135,524,18,4
33136,524,337,3
33137,524,460,2
33138,524,509,3
33139,524,686,4
33140,524,810,4
33141,524,881,4
33142,524,923,3
33143,524,932,3
33144,524,1343,3
33145,524,1527,4
33146,524,1532,4
33147,524,1605,4
33148,525,9,3
33149,525,12,4
33150,525,14,3
33151,525,37,5
33152,525,53,3
33153,525,59,5
33154,525,63,5
33155,525,80,4
33156,525,93,1
33157,525,97,2
33158,525,105,5
33159,525,110,4
33160,525,126,5
33161,525,136,4
33162,525,150,3
33163,525,163,5
33164,525,164,4
33165,525,172,5
33166,525,181,5
33167,525,187,2
33168,525,193,4
33169,525,196,5
33170,525,198,2
33171,525,202,5
33172,525,211,4
33173,525,216,3
33174,525,225,4
33175,525,233,4
33176,525,239,3
33177,525,241,5
33178,525,246,5
33179,525,249,3
33180,525,253,5
33181,525,265,4
33182,525,267,4
33183,525,269,4
33184,525,278,5
33185,525,280,4
33186,525,282,5
33187,525,286,4
33188,525,293,5
33189,525,294,2
33190,525,295,5
33191,525,298,4
33192,525,301,5
33193,525,303,4
33194,525,310,5
33195,525,314,4
33196,525,328,5
33197,525,330,4
33198,525,332,4
33199,525,346,5
33200,525,349,5
33201,525,360,5
33202,525,361,4
33203,525,362,5
33204,525,363,5
33205,525,367,5
33206,525,369,3
33207,525,371,5
33208,525,372,4
33209,525,382,5
33210,525,384,2
33211,525,402,3
33212,525,421,4
33213,525,423,5
33214,525,437,4
33215,525,464,5
33216,525,471,4
33217,525,478,4
33218,525,481,4
33219,525,482,2
33220,525,489,3
33221,525,498,5
33222,525,509,5
33223,525,515,5
33224,525,516,5
33225,525,522,5
33226,525,526,5
33227,525,566,5
33228,525,570,5
33229,525,571,3
33230,525,574,4
33231,525,577,3
33232,525,580,4
33233,525,586,5
33234,525,589,4
33235,525,591,5
33236,525,595,5
33237,525,605,5
33238,525,610,4
33239,525,633,5
33240,525,640,5
33241,525,642,5
33242,525,654,1
33243,525,656,4
33244,525,669,3
33245,525,674,5
33246,525,686,4
33247,525,687,4
33248,525,689,1
33249,525,697,5
33250,525,702,4
33251,525,706,2
33252,525,707,5
33253,525,709,4
33254,525,718,5
33255,525,726,5
33256,525,727,4
33257,525,730,5
33258,525,737,5
33259,525,741,3
33260,525,748,2
33261,525,749,5
33262,525,754,5
33263,525,794,1
33264,525,801,5
33265,525,809,4
33266,525,810,5
33267,525,822,4
33268,525,828,5
33269,525,830,3
33270,525,831,3
33271,525,837,4
33272,525,856,4
33273,525,859,5
33274,525,860,4
33275,525,873,5
33276,525,875,4
33277,525,889,3
33278,525,898,3
33279,525,908,4
33280,525,911,4
33281,525,918,2
33282,525,919,4
33283,525,923,5
33284,525,928,2
33285,525,930,4
33286,525,932,5
33287,525,933,5
33288,525,935,2
33289,525,937,4
33290,525,940,5
33291,525,952,5
33292,525,956,4
33293,525,971,4
33294,525,973,5
33295,525,975,4
33296,525,977,5
33297,525,978,5
33298,525,992,4
33299,525,996,4
33300,525,1010,3
33301,525,1015,4
33302,525,1022,5
33303,525,1025,5
33304,525,1027,3
33305,525,1029,4
33306,525,1030,4
33307,525,1036,4
33308,525,1040,3
33309,525,1041,3
33310,525,1054,4
33311,525,1066,2
33312,525,1076,4
33313,525,1078,4
33314,525,1086,4
33315,525,1108,4
33316,525,1119,4
33317,525,1126,1
33318,525,1131,3
33319,525,1145,5
33320,525,1190,3
33321,525,1193,5
33322,525,1197,4
33323,525,1198,5
33324,525,1200,5
33325,525,1211,4
33326,525,1227,3
33327,525,1239,3
33328,525,1241,4
33329,525,1246,4
33330,525,1258,5
33331,525,1260,2
33332,525,1272,5
33333,525,1276,4
33334,525,1291,3
33335,525,1313,5
33336,525,1314,4
33337,525,1316,4
33338,525,1317,3
33339,525,1323,5
33340,525,1324,3
33341,525,1341,3
33342,525,1343,4
33343,525,1359,5
33344,525,1361,5
33345,525,1362,3
33346,525,1369,5
33347,525,1373,3
33348,525,1378,3
33349,525,1379,5
33350,525,1386,3
33351,525,1392,4
33352,525,1402,4
33353,525,1406,4
33354,525,1423,5
33355,525,1432,2
33356,525,1433,5
33357,525,1465,2
33358,525,1468,5
33359,525,1477,4
33360,525,1483,1
33361,525,1494,4
33362,525,1502,4
33363,525,1509,3
33364,525,1510,5
33365,525,1513,3
33366,525,1514,2
33367,525,1521,4
33368,525,1523,2
33369,525,1526,5
33370,525,1531,3
33371,525,1534,4
33372,525,1541,3
33373,525,1549,5
33374,525,1555,4
33375,525,1566,4
33376,525,1572,5
33377,525,1576,4
33378,525,1577,4
33379,525,1582,4
33380,525,1585,2
33381,525,1595,4
33382,525,1605,5
33383,525,1615,3
33384,525,1620,5
33385,525,1626,4
33386,525,1633,4
33387,525,1637,5
33388,525,1639,4
33389,525,1641,3
33390,525,1643,3
33391,525,1644,5
33392,525,1645,4
33393,525,1650,3
33394,525,1651,4
33395,525,1655,5
33396,525,1664,4
33397,525,1680,4
33398,526,44,5
33399,526,90,5
33400,526,717,5
33401,526,930,3
33402,526,965,4
33403,526,1547,3
33404,527,14,1
33405,527,37,2
33406,527,126,5
33407,527,140,5
33408,527,143,4
33409,527,172,2
33410,527,193,5
33411,527,237,3
33412,527,241,5
33413,527,245,4
33414,527,267,3
33415,527,294,1
33416,527,298,5
33417,527,303,3
33418,527,312,5
33419,527,315,5
33420,527,341,2
33421,527,361,3
33422,527,371,5
33423,527,382,4
33424,527,417,1
33425,527,471,5
33426,527,526,5
33427,527,545,4
33428,527,567,3
33429,527,629,5
33430,527,660,5
33431,527,686,5
33432,527,731,5
33433,527,740,5
33434,527,747,1
33435,527,748,3
33436,527,816,4
33437,527,856,5
33438,527,916,5
33439,527,1076,4
33440,527,1078,4
33441,527,1149,1
33442,527,1164,2
33443,527,1239,5
33444,527,1245,2
33445,527,1258,5
33446,527,1323,3
33447,527,1327,5
33448,527,1402,3
33449,527,1477,5
33450,527,1499,3
33451,527,1513,5
33452,527,1573,4
33453,527,1638,5
33454,527,1643,5
33455,528,2,3
33456,528,3,4
33457,528,12,3
33458,528,14,5
33459,528,37,4
33460,528,43,3
33461,528,50,3
33462,528,58,3
33463,528,65,3
33464,528,74,2
33465,528,80,2
33466,528,89,3
33467,528,92,3
33468,528,95,5
33469,528,108,3
33470,528,120,2
33471,528,124,3
33472,528,126,5
33473,528,129,4
33474,528,133,2
33475,528,140,2
33476,528,143,2
33477,528,146,4
33478,528,147,1
33479,528,150,4
33480,528,156,4
33481,528,163,3
33482,528,167,3
33483,528,172,3
33484,528,174,4
33485,528,181,5
33486,528,198,5
33487,528,202,3
33488,528,208,3
33489,528,211,4
33490,528,216,3
33491,528,217,2
33492,528,220,1
33493,528,228,3
33494,528,235,5
33495,528,237,4
33496,528,241,3
33497,528,245,3
33498,528,268,2
33499,528,277,3
33500,528,280,4
33501,528,283,3
33502,528,305,3
33503,528,314,4
33504,528,325,3
33505,528,330,3
33506,528,331,3
33507,528,332,4
33508,528,344,3
33509,528,347,4
33510,528,352,5
33511,528,374,2
33512,528,383,4
33513,528,384,4
33514,528,385,3
33515,528,392,3
33516,528,402,4
33517,528,408,5
33518,528,416,2
33519,528,417,4
33520,528,421,3
33521,528,424,3
33522,528,443,2
33523,528,458,3
33524,528,468,3
33525,528,471,4
33526,528,475,4
33527,528,481,4
33528,528,484,1
33529,528,496,4
33530,528,498,5
33531,528,511,4
33532,528,523,2
33533,528,526,5
33534,528,537,2
33535,528,539,3
33536,528,540,3
33537,528,545,4
33538,528,563,3
33539,528,567,3
33540,528,579,4
33541,528,580,3
33542,528,586,3
33543,528,613,4
33544,528,616,3
33545,528,652,4
33546,528,656,3
33547,528,660,3
33548,528,667,3
33549,528,679,4
33550,528,685,3
33551,528,691,2
33552,528,697,4
33553,528,705,3
33554,528,706,3
33555,528,707,5
33556,528,710,5
33557,528,712,3
33558,528,714,3
33559,528,720,3
33560,528,727,5
33561,528,731,5
33562,528,734,2
33563,528,740,4
33564,528,741,3
33565,528,746,3
33566,528,747,2
33567,528,749,5
33568,528,758,3
33569,528,767,2
33570,528,768,5
33571,528,773,2
33572,528,778,3
33573,528,810,4
33574,528,812,2
33575,528,822,2
33576,528,824,4
33577,528,830,3
33578,528,833,2
33579,528,849,3
33580,528,857,3
33581,528,858,4
33582,528,859,4
33583,528,869,2
33584,528,876,4
33585,528,881,4
33586,528,883,2
33587,528,889,3
33588,528,893,4
33589,528,895,3
33590,528,914,3
33591,528,924,2
33592,528,931,3
33593,528,959,3
33594,528,965,3
33595,528,971,4
33596,528,982,3
33597,528,987,4
33598,528,992,3
33599,528,998,4
33600,528,1001,4
33601,528,1005,3
33602,528,1006,5
33603,528,1013,2
33604,528,1025,5
33605,528,1027,4
33606,528,1029,4
33607,528,1034,3
33608,528,1055,2
33609,528,1064,3
33610,528,1067,2
33611,528,1076,3
33612,528,1078,5
33613,528,1089,3
33614,528,1094,3
33615,528,1097,4
33616,528,1110,3
33617,528,1111,2
33618,528,1114,3
33619,528,1118,2
33620,528,1120,4
33621,528,1124,2
33622,528,1125,5
33623,528,1135,2
33624,528,1158,3
33625,528,1159,4
33626,528,1164,4
33627,528,1183,3
33628,528,1186,3
33629,528,1187,4
33630,528,1197,3
33631,528,1200,4
33632,528,1201,3
33633,528,1213,4
33634,528,1223,3
33635,528,1227,5
33636,528,1236,2
33637,528,1238,3
33638,528,1239,3
33639,528,1245,4
33640,528,1248,3
33641,528,1249,4
33642,528,1252,4
33643,528,1258,3
33644,528,1269,4
33645,528,1272,3
33646,528,1273,3
33647,528,1284,2
33648,528,1292,3
33649,528,1293,3
33650,528,1300,4
33651,528,1308,3
33652,528,1328,4
33653,528,1348,2
33654,528,1353,4
33655,528,1359,3
33656,528,1361,4
33657,528,1367,4
33658,528,1378,4
33659,528,1381,5
33660,528,1386,2
33661,528,1387,4
33662,528,1388,3
33663,528,1389,3
33664,528,1394,1
33665,528,1396,4
33666,528,1447,2
33667,528,1455,2
33668,528,1468,3
33669,528,1477,5
33670,528,1484,4
33671,528,1498,3
33672,528,1509,3
33673,528,1514,2
33674,528,1527,2
33675,528,1530,4
33676,528,1531,4
33677,528,1541,4
33678,528,1544,3
33679,528,1545,3
33680,528,1546,3
33681,528,1552,2
33682,528,1553,3
33683,528,1555,4
33684,528,1558,2
33685,528,1573,4
33686,528,1593,2
33687,528,1599,5
33688,528,1610,3
33689,528,1614,3
33690,528,1619,4
33691,528,1622,2
33692,528,1626,3
33693,528,1630,3
33694,528,1639,4
33695,528,1643,3
33696,528,1649,2
33697,528,1654,4
33698,528,1661,4
33699,528,1665,2
33700,528,1673,2
33701,528,1680,5
33702,528,1682,1
33703,529,94,4
33704,529,120,3
33705,529,125,3
33706,529,126,4
33707,529,135,3
33708,529,164,5
33709,529,211,5
33710,529,225,5
33711,529,280,3
33712,529,286,5
33713,529,303,5
33714,529,310,5
33715,529,326,3
33716,529,344,2
33717,529,352,1
33718,529,360,4
33719,529,363,5
